제목,질문,답변,https://kin.naver.com/search/list.nhn?query=어느+병원+-동물+-성형+-강아지+-피부과+-개인회생+-인테리어+-진로+-커리큘럼+-자동차+-도서+-보험+-교통+-차+-간호학과+-학과&sort=date&period=2020.03.07.|2020.03.11.&section=kin&page=1
우울증인가요 공황장애인가요? 내공100,7살된 아이가온몸에 벌레가 기어다니는거같다면서 발작을 일으켰어요2차례요병원가서 진정제를 맞은 상태이구요지금은 괜찮지만원인은 무엇이고 우울증일까요 공황장애일까요차후 관리를 어떻게 해줘야 상태가 호전되거나 증상이 없어질까요,"자녀분 때문에 많이 놀라셨겠습니다. 일단 진정제를 통해서 안정을 취하고 있다니 큰 다행이라고 생각됩니다. ​몸에 있지도 않은 벌레를 있다고 생각하게 되는 것은 어떤 촉각적인 느낌에서 비롯된 왜곡이 있었을 것으로 봅니다. 꿈이었을 가능성도 높고요. 아니면, 피부에 닿는 불쾌한 경험을 외부에서,어떤 장소나 어떤 사람을 통해서  했을 가능성도 있겠습니다. ​발작의 수준이 어느 정도인지 몰라도 진정제 맞출 정도이면 경기에 가까운데요. ​7세 아동의 뇌에서는 비현실과 현실이 섞여서 존재합니다. 성장하면서 현실화되고 정리정돈이 되는데요. 뉴로피드백 훈련을 통해 이 과정을 좀더 건강하고 자연스럽게 이끌어 줄 수 있습니다. ​불안, 공포 등의 불안정한 정서문제를 뇌의 조화를 통해서 극복할 수 있어 취약한 심리적인 문제도 건강한 상태로 바뀌게 됩니다. 인지력도 좋아지고요.​약물보다는 부모님과의 따뜻하고 즐거운 스킨십을 늘리시고 방법론적으로는 뉴로피드백 훈련을 사용해 보시면 좋을 것 같습니다. ​나이가 어리니 사용해 보시면 현재의 문제뿐만 아니라 뇌기능의 전반적인 향상을 도모할 수 있을 것입니다. ​​​-------------------------------------------------------------------------------------------전문가가 운영하는 링크입니다. 자녀의 문제에 대해 문의하시고 구입하셔서 사용하세요. 컴퓨터에 프로그램을 설치하여 게임을 하는 방식의 두뇌훈련법입니다. 자율신경계조절능력을 향상시켜 정신활동의 문제를 자연스럽게 극복해 줍니다. ​https://smartstore.naver.com/cogbrain/products/3777357252              파낙토스 뉴로피드백 뉴로하모니S 집중력 기억력 성적향상 : 뉴로하모니 브레인코리아 파낙토스 뉴로피드백 뉴로하모니S ADHD 틱장애 불면증 시험불안 사회성향상 영재교육 성적향상 수능시험 공무원시험 우울 두뇌훈련 브레인코리아7 어린이날선물 어버이날선물 smartstore.naver.com            ​",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70109&docId=349314006&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=654&search_sort=3&spq=0
생리를 안해요  ㅠㅠ,생리예정일에서 4 5일 정도 지났는데 생리를 안하네요 ㅠㅠ 전에도 늦어지긴했지만 이번에는 아예증상이 없어요 ㅠㅠ 왜그런걸까요?? 혹시 몸무게가 늘어나면 생리도 늦어지는경우가 있나요??,"글세여.그렇지않다고생각함니다.원인은.다양하다고봐요.질안에.무슨일이생기거나.기타다른이유로.지연이되는경우가많지요.어느정도,지연은보통일,이라별로신경을안써도.되지만이런일이.반복적이라면.병원에가봐야.할것같아요흠몸무개외연관성이,있는지는잘모르겠지만요...참,,,,,,,,,,,,,,,,님아질세척,,아시나요.이것을한번해보시던지요.",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=7011403&docId=349313740&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=655&search_sort=3&spq=0
2달전부터 약을 먹어도 인후통이 낫지 않습니다.근래에는 겨드랑이쪽에 멍울이 잡히고 쇄골쪽에 찌르는 느낌이 납니다. 혹시 이 증상들이 어떤 질병과 연관이 있을까요? 그렇다면 혹시 어느 병원을 가야하는지 알려주세요..,"... 울화병이 있을 땐 어느 병원을 가야하나요? 안녕하세요, 닥톡-네이버 지식iN 상담한의사 김하나입니다. 현재 울화가 치밀고 화병이 일어나는데 어느 병원을 가서 진료를...",안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.겨드랑이와 쇄골쪽은 임파선 가능성 있어요.외과 진료 보시고 치료 하세요.검사 받아 보세요.,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70103&docId=349312068&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=656&search_sort=3&spq=0
라섹.눈 안과 시력교정수술,라섹의경우 하고나서 몇주뒤에ㅡ보통 일상생활이 가능한가요??저는 밖에서 일하는 근무를 하여.어느정도임지 궁금합니다.그리고 스마일라식은 후기들을보면 확실히 시력저하가 많던데 그부분에대해서 생각하면 라섹이 좋은가요??,라섹 5일에서 일주일정도 걸리구요렌즈삽입술이 가장 나아요시력교정술중에,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70112&docId=349312042&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=657&search_sort=3&spq=0
라섹.눈 안과 시력교정수술,라섹의경우 하고나서 몇주뒤에ㅡ보통 일상생활이 가능한가요??저는 밖에서 일하는 근무를 하여.어느정도임지 궁금합니다.그리고 스마일라식은 후기들을보면 확실히 시력저하가 많던데 그부분에대해서 생각하면 라섹이 좋은가요??,"라섹은 수술후 통증이있으며 개인차가있는데 보통 3~5일정도입니다 이때는 일상생활이 어렵습니다 여유있게 1주일후부터는 일상생활이 가능하며 스마일라식이 빠른회복이랑 통증이 없다라는 장점이있지만 시력의질 안전성면에서는 라섹이좋습니다​http://yatag.me/t5zw9o3qrn              라식·라섹, '특별할인' 상담받아보세요 13주년 기념 라식·라섹 특별 이벤트! 지금, 라식·라섹 수술 전 사전검사(10만 원 상당) 특별혜택 있어요!1. 안과 의사들은 라식 수술을 안 한다?- 의료진들이 라식·라섹 수술을 받아 신뢰할 수 있는 병원2. 라식&라섹 부작용 예방 캠페인 철저한 눈 정밀검진으로 부작용을 예방 1. 원추각막증 예방 2. 각막 중심 이탈 예방 3. 각막편 손상 예방 4. 세균감염 예방 3. 1:1 책임관리 - 수술의 모든 과정 담당 의료진 책임관리 (검진·수술·관리) → 수술 후 시력 저하 시 (보강 수술) 4. 정직... yatag.me"
라섹.눈 안과 시력교정수술,라섹의경우 하고나서 몇주뒤에ㅡ보통 일상생활이 가능한가요??저는 밖에서 일하는 근무를 하여.어느정도임지 궁금합니다.그리고 스마일라식은 후기들을보면 확실히 시력저하가 많던데 그부분에대해서 생각하면 라섹이 좋은가요??,"2~3일 정도 쉬시면 일상생활 하는데는 지장은 없습니다. ​교정수술에 경우 각막 상태에 따라서 적합한 수술을 하셔야 하지만 반이상은 단순히 병원의 추천 및 지인 분들의 조언으로 하게 됩니다. ​이게 좋다 , 저게 좋다 하지만 분명히 자신에게 맞는 교정수술이 있어요. 그래야만 부작용도 없이 수술경과도 좋게 끝날수 있습니다.  그리고 동네 병원 가시는 것보다는 서울권에 있는 전문 병원 가셔서 하는게 좋아요 . ​라식 라섹에 경우 병원 선택이 중요해요 병원에 따라 수술 경과 , 안전성 , 통증 , 부작용등 많이 틀려지는 부분이에요 . ​라식·라섹으로 고민을 하시고 계신 중이시라면 라식·라섹에 대한 상담을 내일처럼 꼼꼼히 해주는곳을찾으셔서 충분히 상담을 받아보고 그다음에 결정을하는것이 중요할듯 생각 합니다.​서울권에 있는 안과병원이 수술경과 , 시설 , 안정성이 좋아요 . 서울권에서 유명한2곳 남겨놓을께요 . 이벤트 진행중이니 참고 해보시고 자세한 사항 문의해보세요 ~​라식·라섹http://yatag.me/t5zi7mpwja              라식·라섹, '특별할인' 상담받아보세요 13주년 기념 라식·라섹 특별 이벤트! 지금, 라식·라섹 수술 전 사전검사(10만 원 상당) 특별혜택 있어요!1. 안과 의사들은 라식 수술을 안 한다?- 의료진들이 라식·라섹 수술을 받아 신뢰할 수 있는 병원2. 라식&라섹 부작용 예방 캠페인 철저한 눈 정밀검진으로 부작용을 예방 1. 원추각막증 예방 2. 각막 중심 이탈 예방 3. 각막편 손상 예방 4. 세균감염 예방 3. 1:1 책임관리 - 수술의 모든 과정 담당 의료진 책임관리 (검진·수술·관리) → 수술 후 시력 저하 시 (보강 수술) 4. 정직... yatag.me                     ​​​강남퍼스트안과의원http://yatag.me/t5zwzrqimb              강남퍼스트안과의 명품 스마트핏·스마일라식X, 지금 신청하세요 강남퍼스트안과만의 명품 스마일라식으로 시력이 한.도.초.과 !개개인의 각막상피 두께에 따른 맞춤 수술로 아래 혜택 부분도 체크해보세요!혜택 1. 최대 49% 할인!혜택 2. 70여 가지 정밀검사 제공혜택 3. 당일 수술 20만 원 추가할인! yatag.me                     ​"
라섹.눈 안과 시력교정수술,라섹의경우 하고나서 몇주뒤에ㅡ보통 일상생활이 가능한가요??저는 밖에서 일하는 근무를 하여.어느정도임지 궁금합니다.그리고 스마일라식은 후기들을보면 확실히 시력저하가 많던데 그부분에대해서 생각하면 라섹이 좋은가요??,"라섹의경우 회복기간은 보통 4~5일이지만 사람마다 개인차는 있어요!저 같은경우는 4일 지나고 일상생활 가능했구요!아무래도 각막절삭량이 적으니 라섹이 더 안전할 수 있어요~                  이왕이면 한 두곳이상의 시력교정전문병원에서 정밀검사받아보시고 나에게 맞는 수술을 결정하시는 것이 좋습니다특히 라식 라섹에 경우 병원 선택이 중요해요 병원에 따라 수술 경과 , 안전성 , 통증 등 어떻게 잘 하느냐에 따라서 많이 틀려지기도 하구요. ​​강남에 병의원 규모도 크고 원장님들도 많고 무엇보다도 오랜 경험과 합리적인 가격으로 수술을 많이 하는 병의원 정보 남겨드려요! 자세한 사항 상담 신청 후 문의해보세요 ~​​​☞13주년 이벤트 혜택 신청하기              하늘안과의원 이벤트 페이지 신청지점 서울점 부산점 개인정보 수집 및 이용에 관한 내용을 확인하고 동의함 [자세히 보기] 이벤트기간:2020년 03월 01일~03월 31일까지  www.skyeyemkt.co.kr            ​"
라섹.눈 안과 시력교정수술,라섹의경우 하고나서 몇주뒤에ㅡ보통 일상생활이 가능한가요??저는 밖에서 일하는 근무를 하여.어느정도임지 궁금합니다.그리고 스마일라식은 후기들을보면 확실히 시력저하가 많던데 그부분에대해서 생각하면 라섹이 좋은가요??,라섹 5일에서 일주일정도 걸리구요렌즈삽입술이 가장 나아요시력교정술중에,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70112&docId=349312042&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=658&search_sort=3&spq=0
라섹.눈 안과 시력교정수술,라섹의경우 하고나서 몇주뒤에ㅡ보통 일상생활이 가능한가요??저는 밖에서 일하는 근무를 하여.어느정도임지 궁금합니다.그리고 스마일라식은 후기들을보면 확실히 시력저하가 많던데 그부분에대해서 생각하면 라섹이 좋은가요??,"라섹은 수술후 통증이있으며 개인차가있는데 보통 3~5일정도입니다 이때는 일상생활이 어렵습니다 여유있게 1주일후부터는 일상생활이 가능하며 스마일라식이 빠른회복이랑 통증이 없다라는 장점이있지만 시력의질 안전성면에서는 라섹이좋습니다​http://yatag.me/t5zw9o3qrn              라식·라섹, '특별할인' 상담받아보세요 13주년 기념 라식·라섹 특별 이벤트! 지금, 라식·라섹 수술 전 사전검사(10만 원 상당) 특별혜택 있어요!1. 안과 의사들은 라식 수술을 안 한다?- 의료진들이 라식·라섹 수술을 받아 신뢰할 수 있는 병원2. 라식&라섹 부작용 예방 캠페인 철저한 눈 정밀검진으로 부작용을 예방 1. 원추각막증 예방 2. 각막 중심 이탈 예방 3. 각막편 손상 예방 4. 세균감염 예방 3. 1:1 책임관리 - 수술의 모든 과정 담당 의료진 책임관리 (검진·수술·관리) → 수술 후 시력 저하 시 (보강 수술) 4. 정직... yatag.me"
라섹.눈 안과 시력교정수술,라섹의경우 하고나서 몇주뒤에ㅡ보통 일상생활이 가능한가요??저는 밖에서 일하는 근무를 하여.어느정도임지 궁금합니다.그리고 스마일라식은 후기들을보면 확실히 시력저하가 많던데 그부분에대해서 생각하면 라섹이 좋은가요??,"2~3일 정도 쉬시면 일상생활 하는데는 지장은 없습니다. ​교정수술에 경우 각막 상태에 따라서 적합한 수술을 하셔야 하지만 반이상은 단순히 병원의 추천 및 지인 분들의 조언으로 하게 됩니다. ​이게 좋다 , 저게 좋다 하지만 분명히 자신에게 맞는 교정수술이 있어요. 그래야만 부작용도 없이 수술경과도 좋게 끝날수 있습니다.  그리고 동네 병원 가시는 것보다는 서울권에 있는 전문 병원 가셔서 하는게 좋아요 . ​라식 라섹에 경우 병원 선택이 중요해요 병원에 따라 수술 경과 , 안전성 , 통증 , 부작용등 많이 틀려지는 부분이에요 . ​라식·라섹으로 고민을 하시고 계신 중이시라면 라식·라섹에 대한 상담을 내일처럼 꼼꼼히 해주는곳을찾으셔서 충분히 상담을 받아보고 그다음에 결정을하는것이 중요할듯 생각 합니다.​서울권에 있는 안과병원이 수술경과 , 시설 , 안정성이 좋아요 . 서울권에서 유명한2곳 남겨놓을께요 . 이벤트 진행중이니 참고 해보시고 자세한 사항 문의해보세요 ~​라식·라섹http://yatag.me/t5zi7mpwja              라식·라섹, '특별할인' 상담받아보세요 13주년 기념 라식·라섹 특별 이벤트! 지금, 라식·라섹 수술 전 사전검사(10만 원 상당) 특별혜택 있어요!1. 안과 의사들은 라식 수술을 안 한다?- 의료진들이 라식·라섹 수술을 받아 신뢰할 수 있는 병원2. 라식&라섹 부작용 예방 캠페인 철저한 눈 정밀검진으로 부작용을 예방 1. 원추각막증 예방 2. 각막 중심 이탈 예방 3. 각막편 손상 예방 4. 세균감염 예방 3. 1:1 책임관리 - 수술의 모든 과정 담당 의료진 책임관리 (검진·수술·관리) → 수술 후 시력 저하 시 (보강 수술) 4. 정직... yatag.me                     ​​​강남퍼스트안과의원http://yatag.me/t5zwzrqimb              강남퍼스트안과의 명품 스마트핏·스마일라식X, 지금 신청하세요 강남퍼스트안과만의 명품 스마일라식으로 시력이 한.도.초.과 !개개인의 각막상피 두께에 따른 맞춤 수술로 아래 혜택 부분도 체크해보세요!혜택 1. 최대 49% 할인!혜택 2. 70여 가지 정밀검사 제공혜택 3. 당일 수술 20만 원 추가할인! yatag.me                     ​"
