제목,질문,답변,https://kin.naver.com/search/list.nhn?query=어느+병원+-동물+-성형+-강아지+-피부과+-개인회생+-인테리어+-진로+-커리큘럼+-자동차+-도서+-보험+-교통+-차+-간호학과+-학과&sort=date&period=2018.03.27.|2018.04.01.&section=kin&page=1
진짜 제가 정신병 걸린것 아닌가 생각드는데 진짜 제가 어느날엔 대ㅡ가리가 멍청해가지고 낑낑대고 어느날엔 대가,진짜 제가 정신병 걸린것 아닌가 생각드는데진짜 제가 어느날엔 대ㅡ가리가 멍청해가지고 낑낑대고 어느날엔 대가리가 정상이에요아니 물론 좋은날과 안되는날은 있지만이건 진짜 정신병 걸릴만큼 차이나네요그래서 오늘 내가 대가리 안깨어잇으면 어카지?ㅜ이런 생각만들음 혹은 무의식중 사실 내 대가리고 삐융신이여서 현실도피하려고 이렇게 생각하고 있는지 진짜 죽고싶어요ㅜㅜ,병원을 한번 가보세요.정확하게 진단내려줍니다.,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=1111&docId=298370898&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=75&search_sort=3&spq=0
진짜 제가 정신병 걸린것 아닌가 생각드는데 진짜 제가 어느날엔 대ㅡ가리가 멍청해가지고 낑낑대고 어느날엔 대가,진짜 제가 정신병 걸린것 아닌가 생각드는데진짜 제가 어느날엔 대ㅡ가리가 멍청해가지고 낑낑대고 어느날엔 대가리가 정상이에요아니 물론 좋은날과 안되는날은 있지만이건 진짜 정신병 걸릴만큼 차이나네요그래서 오늘 내가 대가리 안깨어잇으면 어카지?ㅜ이런 생각만들음 혹은 무의식중 사실 내 대가리고 삐융신이여서 현실도피하려고 이렇게 생각하고 있는지 진짜 죽고싶어요ㅜㅜ,잇잖아요. 정신병은 스스로 자신을 가두고 스스로 자기를 병신만들고 아프게 하는거랍니다. 충분히 스스로 원래대로 되돌릴수 있어요.
진짜 제가 정신병 걸린것 아닌가 생각드는데 진짜 제가 어느날엔 대ㅡ가리가 멍청해가지고 낑낑대고 어느날엔 대가,진짜 제가 정신병 걸린것 아닌가 생각드는데진짜 제가 어느날엔 대ㅡ가리가 멍청해가지고 낑낑대고 어느날엔 대가리가 정상이에요아니 물론 좋은날과 안되는날은 있지만이건 진짜 정신병 걸릴만큼 차이나네요그래서 오늘 내가 대가리 안깨어잇으면 어카지?ㅜ이런 생각만들음 혹은 무의식중 사실 내 대가리고 삐융신이여서 현실도피하려고 이렇게 생각하고 있는지 진짜 죽고싶어요ㅜㅜ,1.경찰서 2.병원
간단명료하게 정리해서 말씀드리겠습니다 제발 5일전 일하는동료와 말다툼후 안경을 벗으라하며 주먹을날려 방어하는,간단명료하게 정리해서 말씀드리겠습니다 제발 5일전 일하는동료와 말다툼후 안경을 벗으라하며 주먹을날려 방어하는도중 몸싸움이 되었고 그후10분뒤 다시말싸움이되어 저를죽이겠다며 상대가 들고있던 쇠파이프로 제머리를 2회가격후이러다 죽겠다 싶어 그상대방을 붙잡고손을물었더니 또주먹으로 때리려하길래두손을붙잡다 엎어졋습니다 그상태에서뒹글었구요그러다 사람이와서 말렷고병원에갔더니 한쪽은17센치 한쪽은7센치초진은 뇌진탕 이엿습니다.그리고 치료를위해병원에 입원한상태고 아직 고소를 하지 않은상태입니다그러한대 상대는 자기도 맞았다우기는 상태고 병원가서2주진단서를 끊었더군요 기가찹니다 거기목격자한분은 같은동료인대 그분과친분이 두퉈워 이미말을 맞춘듯 합니다 씨씨티비도없고제가 방어를위해 상대에게 2주란 상해아닌 상해를입혓을때 제가 고소하면 쌍방이되어 제가 불리해지는 상황이오나요? 그리고 목격자 진술할때 그분은자꾸 1번사람한테는 말싸움하다 제가달라들어 파이프로 맞앗다하고2번사람한테는 치고박고하다 맞앗다 해버리는데 그분의 말은 조사때 어느정도의 신비성과 참고가 되는 비중이 얼마나 될가요? 솔직히 그분은 앞에서 제가 파이프로맞고 그상대가 저를폭행을 가하려할때 구경만한사람인대 그리고 저를 폭행한 파이프 증거물도 같이버린사람인대 그사남도 처벌할수없나요?정말억울합니다.,"# 로톡 | 서지원 변호사 [변호사와 상담하기]안녕하세요. 로톡-네이버 지식iN 상담 변호사 서지원 입니다.쇠파이프로 폭행을 당하셨다면 일반 단순 폭행이 아닌 특수 폭행에 해당하며, 이 경우에 상대방은 5년 이하의 징역 또는 1000만원 이하의 벌금에 처하게 됩니다.상대방을 문 행위에 대해서 정당방위가 성립하지 않는다면, 질문잔미 역시 상대방에 대한 폭행에 대해서 가해자로 책임을 질 수는 있습니다.지금으로서는 상대방의 폭행행위 및 인과관계 있는 손해의 입증이 중요할 것으로 보이므로, 목격자, 사진자료, 진단서, 기타 관련된 자료를 충실히 확보해 두셔야 할 것 같습니다.질문에 대한 답변은 한정된 정보에 근거하여 드리는 답변이기 때문에 보다 정확한 상담은 구체적인 내용과 상황에 따라 달라질 수 있습니다.# 답변하신 변호사님과 상담을 원하신다면, 지금 로톡 (https://www.lawtalk.co.kr)에 방문해보세요! [변호사와 상담하기]",https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6020602&docId=298368428&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=76&search_sort=3&spq=0
평소에도 편도가 잘 붓는데 꽤 오랫동안 별 문제가 없어서 잘 지냈는데 어제부터 구내염이 어금니 주변 잇몸에,평소에도 편도가 잘 붓는데 꽤 오랫동안 별 문제가 없어서 잘 지냈는데 어제부터 구내염이 어금니 주변 잇몸에 생기더니 침 삼키기도 어렵고 편도선쪽에 뭔가 걸린듯한 느낌도 들어요. 사진찍어봤는데 편도선 상태가 어떤건가요? 내일 이비인후과 가려는데 갑자기 불안해서요ㅜ,"편도선 염이 있으시네요 목이 많이아프셨을듯 합니다.이렇게 편도가 많이 아프거나 목감기가 자주걸리시면 수술을 권유드립니다.수술설명을 간단히 드리자면 수술명:편도선적출술(tonsillectomy)수술시간:60분마취:전신마취(G/A) 정도이구요~ 마취가풀리면서 조금 아프실것입니다. 수술을 하시게되면 2~3일정도 입원을 하시게되지만 본인이원할경우 통원치료가능하구요~ 수술후 1주일간은 죽이나 미음을 드시는것이좋습니다.어느정도 완치가되기전까지는 딱딱한음식(견과류,오징어 등,,,)은 피해주시구요~잘못드시게되면 수술부위를 자극해서 피가날수있습니다. 피가나는경우 미세한량은 찬물로 가글을하면 지혈이되지만많은경우 병원에서 지혈을하셔야합니다. 정말심한경우 재수술을 하거나 수혈을 받는경우도 생길수있으니의사선생님의말씀에 따르도록하시구요. 더궁금하신점은 쪽지나 메일 보내주시구요~ 도움이되셨으면 좋겠네요.",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70102&docId=298367644&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=77&search_sort=3&spq=0
평소에도 편도가 잘 붓는데 꽤 오랫동안 별 문제가 없어서 잘 지냈는데 어제부터 구내염이 어금니 주변 잇몸에,평소에도 편도가 잘 붓는데 꽤 오랫동안 별 문제가 없어서 잘 지냈는데 어제부터 구내염이 어금니 주변 잇몸에 생기더니 침 삼키기도 어렵고 편도선쪽에 뭔가 걸린듯한 느낌도 들어요. 사진찍어봤는데 편도선 상태가 어떤건가요? 내일 이비인후과 가려는데 갑자기 불안해서요ㅜ,"구내염이 어금니쪽에 발생하면 목도 쉽게 붓게 됩니다.예전에는 편도절제수술을 했는데 부작용이 많아서 요즘은 안하는 추세입니다. 경험상 자주 생기고 오래가는 구내염은 면역력이 떨어져서 마그마가 솟구치는 것과 같습니다.그래서 겉에만 작용하는 알보칠.리스테린 같은 구강소독제로는 어렵습니다. 저도 구내염이 심각할정도로 자주생겼는데 방송에서 프로폴리스가 천연항생제 역할을해서 구내염과 면역력에 좋다는 내용을 보고 방송에 나온 남도향.프로폴리스를 검색해보니 유명하고 후기도 좋아서 먹었는데 지금은 구내염과 편도염 자체가 안생기고 비염도 좋아졌습니다.홍삼과 차가운음료수는 구내염, 편도염에 안좋으니 먹지마세요."
발목인대파열 수술,"우측발목인대 MRI 결과 3개중 중요한 2개가 있는데 그중 하나는 완전히 보이지 않고 또 다른 하나는 1/3정도 밖에 남아있지 않다고 대학병원에서 진료를 받았는데 수술이 필요하다고 하시던데 꼭 수술이 필요한가요? 수술 예약을 했기는 한데 현재 군인이라서 여러모로 수술을 하게 되면 불편한 점이 많아져서요문제는 좌측발목도 상태가 그렇게 좋지 않아서 우측발목이라도 먼저 수술을 하자고 하시더군요불안정성이 제가 느끼기에도 어느정도는 있는 것 같고 축구등 과격한 운동을 하게 되면 통증이 있을 때도 있구요많이 약해져서 구보나 운동이 아니라 그냥 걸을때도 혼자 삐끗하고 접지르는 경우가 많습니다 축구를 하면 안되는 건 알지만 며칠전에도 축구하다가 조금 심하게 접질러서 보행할 때 조금 거슬리는 정도고 통증이 조금 남아있는 상태입니다병원을 한군데 밖에 가보지 않아 꼭 수술이 필요한 상태인지 비수술적 치료는 불가능한지 알고싶습니다아 그리고 추가로 스트레스엑스레이? 그거 찍었을 때부터 엑스레이만 보고서도 수술이 필요할 것 같다고 군의관님이 말씀하시기도 했습니다 골격간 각도? 그게 정상인은 2-3도인데 저는 16~17도라고,,",어 이새끼 전거비 완전파열에 종비부분파열이네 ㅡ.ㅡ아...씨바끄 완전죠때뿟네...ㅡ.ㅡ마 니 군대에스 수술하믄 장애인대는거알제? ㅡ ㅡ^니 씨바끄 군의관새끼한테 수술밯으믄 조땐다 알갠나? ㅡ ㅡ^대학병원 개쩌는교수님들한테 가그라 ㅡ.ㅡ,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70106&docId=298366907&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=78&search_sort=3&spq=0
발목인대파열 수술,"우측발목인대 MRI 결과 3개중 중요한 2개가 있는데 그중 하나는 완전히 보이지 않고 또 다른 하나는 1/3정도 밖에 남아있지 않다고 대학병원에서 진료를 받았는데 수술이 필요하다고 하시던데 꼭 수술이 필요한가요? 수술 예약을 했기는 한데 현재 군인이라서 여러모로 수술을 하게 되면 불편한 점이 많아져서요문제는 좌측발목도 상태가 그렇게 좋지 않아서 우측발목이라도 먼저 수술을 하자고 하시더군요불안정성이 제가 느끼기에도 어느정도는 있는 것 같고 축구등 과격한 운동을 하게 되면 통증이 있을 때도 있구요많이 약해져서 구보나 운동이 아니라 그냥 걸을때도 혼자 삐끗하고 접지르는 경우가 많습니다 축구를 하면 안되는 건 알지만 며칠전에도 축구하다가 조금 심하게 접질러서 보행할 때 조금 거슬리는 정도고 통증이 조금 남아있는 상태입니다병원을 한군데 밖에 가보지 않아 꼭 수술이 필요한 상태인지 비수술적 치료는 불가능한지 알고싶습니다아 그리고 추가로 스트레스엑스레이? 그거 찍었을 때부터 엑스레이만 보고서도 수술이 필요할 것 같다고 군의관님이 말씀하시기도 했습니다 골격간 각도? 그게 정상인은 2-3도인데 저는 16~17도라고,,","발목인대파열로 수술을 한다면 인대가 아물때까지 움직이지 않도록 고정하는 목적으로 깁스를 할 수도 있습니다. 그다음 깁스를 푼다고 해도 인대가 다 아물고, 회복, 재활하는데는 4주가 기본이지만 상태에 따라 더 오래 걸릴 수가 있습니다. 답답하겠지만 조급한 마음없이 충분한 시간을 갖고 회복, 재활을 하는게 후유증없이 걷는데 지장이 없을 것 같습니다.얼마동안은 목발보행을 하는게 필요할 수 있습니다.목발을 사용할 경우에, 일반목발보행으로는 이동이 힘들고 답답하며 통증이 있을텐데, 목발대신에 핸즈프리목발을 사용해 보세요.두손이 자유롭고 이동이 편리하여 혼자서도 일상생활을 할 수 있을 것 입니다.핸즈프리목발을 하면 치료, 회복, 재활기간 동안 혼자서도 어려움없이 지낼수가 있습니다.또한, 파열된 인대부위가 완치될 때까지 조급하거나 무리하는일 없이 충분한 시간을 갖고 치료,회복, 재활하여 후유증없이 완쾌될 수 있기를 바랍니다"
발목인대파열 수술,"우측발목인대 MRI 결과 3개중 중요한 2개가 있는데 그중 하나는 완전히 보이지 않고 또 다른 하나는 1/3정도 밖에 남아있지 않다고 대학병원에서 진료를 받았는데 수술이 필요하다고 하시던데 꼭 수술이 필요한가요? 수술 예약을 했기는 한데 현재 군인이라서 여러모로 수술을 하게 되면 불편한 점이 많아져서요문제는 좌측발목도 상태가 그렇게 좋지 않아서 우측발목이라도 먼저 수술을 하자고 하시더군요불안정성이 제가 느끼기에도 어느정도는 있는 것 같고 축구등 과격한 운동을 하게 되면 통증이 있을 때도 있구요많이 약해져서 구보나 운동이 아니라 그냥 걸을때도 혼자 삐끗하고 접지르는 경우가 많습니다 축구를 하면 안되는 건 알지만 며칠전에도 축구하다가 조금 심하게 접질러서 보행할 때 조금 거슬리는 정도고 통증이 조금 남아있는 상태입니다병원을 한군데 밖에 가보지 않아 꼭 수술이 필요한 상태인지 비수술적 치료는 불가능한지 알고싶습니다아 그리고 추가로 스트레스엑스레이? 그거 찍었을 때부터 엑스레이만 보고서도 수술이 필요할 것 같다고 군의관님이 말씀하시기도 했습니다 골격간 각도? 그게 정상인은 2-3도인데 저는 16~17도라고,,","안녕하십니까?지식iN사룰 프로필 ☜우측발목인대 MRI 결과 3개중 중요한 2개가 있는데 그중 하나는 완전히 보이지 않고 또 다른 하나는 1/3정도 밖에 남아있지 않다고 대학병원에서 진료를 받았는데 수술이 필요하다고 하시던데 꼭 수술이 필요한가요?인대가 안 보인다니 무슨 개 풀 뜯는 소린지 모르겠군요.다른 대학병원 족부 센터의 진단이 필요합니다.수술 예약을 했기는 한데 현재 군인이라서 여러모로 수술을 하게 되면 불편한 점이 많아져서요축구를 할 수 있을 정도면 수술은 유보하는 것이 좋겠습니다.문제는 좌측발목도 상태가 그렇게 좋지 않아서 우측발목이라도 먼저 수술을 하자고 하시더군요불안정성이 제가 느끼기에도 어느정도는 있는 것 같고 축구등 과격한 운동을 하게 되면 통증이 있을 때도 있구요많이 약해져서 구보나 운동이 아니라 그냥 걸을때도 혼자 삐끗하고 접지르는 경우가 많습니다 축구를 하면 안되는 건 알지만 며칠전에도 축구하다가 조금 심하게 접질러서 보행할 때 조금 거슬리는 정도고 통증이 조금 남아있는 상태입니다문제는 군인 신분이라는 것인데요.보전적 치료로 얼마든지 좋아질 수 있다고 봅니다.병원을 한군데 밖에 가보지 않아 꼭 수술이 필요한 상태인지 비수술적 치료는 불가능한지 알고싶습니다다른 대학병원 진단도 받고 입원해서 보전적 치료할 수 있는 길을 애써 여시길 권합니다.아 그리고 추가로 스트레스엑스레이? 그거 찍었을 때부터 엑스레이만 보고서도 수술이 필요할 것 같다고 군의관님이 말씀하시기도 했습니다 골격간 각도? 그게 정상인은 2-3도인데 저는 16~17도라고,,그 각도는 얼마든지 좁힐 수 있습니다.입원할 수 있는 길이 열리면 제게 재질문 주십시오.안녕히 계십시오 ☜"
안녕하세요. 제가 허리디스크로 사회복무역을 받았습니다.,"지난해 8월에 허리디스크 판정을 받았습니다. 받은날 바로 병무청까지 가서 재신검을 통해 4급 사회복무역 판정이 나왔습니다.이번해 1월 쯤 처음으로 신청을 넣었는데 떨어졌습니다. 일년에 한두번있는 신청에 경쟁률도 매우 높은탓에 언제 선출되서 복무를할지 확실하지않아 시간만 허송세월 지나가는 것만같아서 걱정입니다.사실 더 문제인것은 주사치료와 도수치료를 받고 난 후에도 어느정도 통증은 완화됬지만 아직 자다가 수시로 잠에서 깨고, 아침에 일어나면 30분에서 1시간정도 가량 바로 일어나지를 못합니다. 선천적인 요인이 크다고 제가 아무리 증상을 말하려해도 병무청에서는 진단결과만을 볼것같습니다.. 만에하나 금년 3분기 나 다음해 1분기 신청에 선출이 되어도 근무하면서 증상이 심해지거나 오래서 있거나 앉아있거나 통증이생겨 복무를 제대로 이행하지 못할까봐 또 걱정이 생깁니다.쉽게 제상황은 군대는 가고싶은데 선발이 안되 가지도못하고 만약 가서라도 건강상태가 좋지않아 더 악화될까봐 우려가 되는 것입니다.이런점을 병무청에 방문하여 말씀드리면 해결이 될까요? 갈수있다면 최대한 빨리가고싶고 제 건강상황에 복무가 적절치않다면 면제를 받고 다시 다른쪽으로 집중을 하고싶습니다.어떻게 해야할지 잘 모르겠습니다 도와주세요.. 바쁘신데 병역에 관한 질문을 드려 죄송합니다.","안녕하세요. 하이닥-네이버 지식iN 상담의 김상범 입니다.허리디스크로 고생이 많으시네요.허리디스크로 4급을 받았다면허리디스크가 어느정도 심한 상태로 보셔야 합니다.이런 허리디스크의 경우는 현역 군인으로서복무를 하기에는 허리통증 및 하지방사통, 엉덩이통증이꽤 있어서 힘들 것으로 보입니다.허리디스크로 사회복무는 하셔야 하므로꾸준한 허리근육강화, 복근강화 등의코어운동을 많이 하시는 것이 좋습니다.주기적으로 병원을 방문하셔서허리디스크 부위에 주사치료, 도수치료, 물리치료등을 적절히 잘 받으시기 바랍니다.쾌유를 빕니다.감사합니다.",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70106&docId=298365973&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=79&search_sort=3&spq=0
제가 우울증 증상인가요??,"몇년전에도 그랬는데 괜찮다가 요근래 들어서 하루하루 무기력, 우울해지고 지나가는 시간을 멈추고 싶고 그렇더라고요...5살때 부모님이 이혼을 하시고 형제도 없이 무뚝뚝한 아버지와 둘이 살고 있고 있습니다.  현재는 25살..학교 다닐땐 괜찮았는데 사회생활하면서 그렇네요..미래에 대한 불안감과 아버지가 없으면 어떻게 살지?..라는 생각과 의지할 사람이 없다라는 생각...가만히 있어도 눈물이 흐를때가 많네요.. 식욕도 줄고 혼자 집에 있을땐 방 전체 불 켜놓고 티비 안 봐도 켜놓고 있고 애정결핍도 있는거같기도 하네요.. 잘못한것도 없는데 아버지께 미안하고 감사하고 그렇습니다.. 일도 집중이 안되고 자꾸 잡생각을 하게 되네요.. 이렇게 일해서 뭐하나?...요즘엔 밤에 혼자 잠도 잘 오지 않고, 아버지와 같이 잡니다.. 그래도 글을 써내리는동안은 뭔가 마음이 좀 후련한거같기도 하고 그렇네요.다음주에도 계속 그러면은 주말에 병원 가볼까 생각중인데.. 이 증상이 우울증 증상인가요?",네. 그렇지만 우울증 약을 먹어야할 정도인지는 의문입니다.생활환경에서 즐거움을 찾아보세요.가족에게 고맙고 미안한건 님이 착한거고요.대화 상대는 친구와 동료 등의 또래와 대화 하세요.,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70109&docId=298363509&qb=7Ja064qQIOuzkeybkA==&enc=utf8&section=kin&rank=80&search_sort=3&spq=0
제가 우울증 증상인가요??,"몇년전에도 그랬는데 괜찮다가 요근래 들어서 하루하루 무기력, 우울해지고 지나가는 시간을 멈추고 싶고 그렇더라고요...5살때 부모님이 이혼을 하시고 형제도 없이 무뚝뚝한 아버지와 둘이 살고 있고 있습니다.  현재는 25살..학교 다닐땐 괜찮았는데 사회생활하면서 그렇네요..미래에 대한 불안감과 아버지가 없으면 어떻게 살지?..라는 생각과 의지할 사람이 없다라는 생각...가만히 있어도 눈물이 흐를때가 많네요.. 식욕도 줄고 혼자 집에 있을땐 방 전체 불 켜놓고 티비 안 봐도 켜놓고 있고 애정결핍도 있는거같기도 하네요.. 잘못한것도 없는데 아버지께 미안하고 감사하고 그렇습니다.. 일도 집중이 안되고 자꾸 잡생각을 하게 되네요.. 이렇게 일해서 뭐하나?...요즘엔 밤에 혼자 잠도 잘 오지 않고, 아버지와 같이 잡니다.. 그래도 글을 써내리는동안은 뭔가 마음이 좀 후련한거같기도 하고 그렇네요.다음주에도 계속 그러면은 주말에 병원 가볼까 생각중인데.. 이 증상이 우울증 증상인가요?",먼저 나의 우울증단계가 어느정도인지 정확한 파악 하는것이 우선입니다. 나의 증상에 따라 맞는 치료법을 통해 치료가 이루어진다면 우울증 완치될 수 있습니다. 사람마다 모두 심리가 다르듯이 모두에게 맞는 정확한 치료법이 다 다르답니다. 그래서 정확히 나에게 맞는 정확한 치료법을 찾는것이 중요하며 또 필요합니다. 우선 무료진단신청을 통해 간단한 무료전화상담을 받아보신다면 나에게 있는 문제점을 발견이 가능하고  또 나에게맞는 정확한 치료방향을 결정하시는데 큰 도움이 되실 것 입니다. 무료 상담이 필요하시면 네임카드를통해 확인이가능합니다 꼭 상담받아보시고 원하는 도움이 되시길 바랍니다.
제가 우울증 증상인가요??,"몇년전에도 그랬는데 괜찮다가 요근래 들어서 하루하루 무기력, 우울해지고 지나가는 시간을 멈추고 싶고 그렇더라고요...5살때 부모님이 이혼을 하시고 형제도 없이 무뚝뚝한 아버지와 둘이 살고 있고 있습니다.  현재는 25살..학교 다닐땐 괜찮았는데 사회생활하면서 그렇네요..미래에 대한 불안감과 아버지가 없으면 어떻게 살지?..라는 생각과 의지할 사람이 없다라는 생각...가만히 있어도 눈물이 흐를때가 많네요.. 식욕도 줄고 혼자 집에 있을땐 방 전체 불 켜놓고 티비 안 봐도 켜놓고 있고 애정결핍도 있는거같기도 하네요.. 잘못한것도 없는데 아버지께 미안하고 감사하고 그렇습니다.. 일도 집중이 안되고 자꾸 잡생각을 하게 되네요.. 이렇게 일해서 뭐하나?...요즘엔 밤에 혼자 잠도 잘 오지 않고, 아버지와 같이 잡니다.. 그래도 글을 써내리는동안은 뭔가 마음이 좀 후련한거같기도 하고 그렇네요.다음주에도 계속 그러면은 주말에 병원 가볼까 생각중인데.. 이 증상이 우울증 증상인가요?","궁금하신점 많으시리라 생각듭니다우선 전화상담부터 받아보시기 바랍니다우울증초기증상은 얼핏보면 단순히 힘이 없고 기분이 좋지 않은, 컨디션이  좋지 않은 것과비슷하기 때문에 구분하기기 매우 힘들다고  할 수 있고, 시간이 지니면 괜찮아지겠지라는 생각으로 방치하기도 쉽습니다우울증의 뿌리는깊어서 잠복된 우울증을 뿌리뽑지 못하면 만성우울증에 평생 시달리게 되세요. ​사실 사람들마다 가지고 있는 고민과 이유는 각기 다른데 같은 방법으로해결하려면 모두 다 해결되지 않듯이 각 개인에 맞는치료법으로 다가서야해결될 수 있습니다 우울증 치료방법//우울증극복// 속울렁거림단순히 정신과 상담과 약물치료로일시적인 증상밖에 해결되지 않습니다중요한건 내면의 심리를 치료하는 부분에 있습니다.​우울증은 잠복-  재발 -재치료 -만성적인우울증 등으로반복되는 문제가 발생하는데, 이러한 증상이 반복되지 않도록현재의 우울증을 해결하고 불편한 감정을 스스로 해결해궁극적인 행복을 깨달을 수 있도록 해야합니다자세한 상담은제 답변 오른쪽 위 작은 네모박스(pc로 보실경우) 클릭하셔서신청사이트로 상담신청하시면무료진단해드리고 있으니  받아보시고,지속적인 상담을 이용하실지 결정하시면 되니일단 무료 상담을 받아보시길 권해드리고 싶습니다."
